fac_id,wgt_fac,wgt_abs,wgt_know
2110002,1.9797298,1.9797298,1.9797298
2110006,1.9797298,1.9797298,1.9797298
2110007,1.9797298,1.9797298,1.9797298
2110010,1.9797298,1.9797298,1.9797298
2110012,1.9797298,1.9797298,1.9797298
2110015,1.9797298,1.9797298,1.9797298
2110016,1.9797298,1.9797298,1.9797298
2110018,1.9797298,1.9797298,1.9797298
2111003,1.9797298,1.9797298,1.9797298
2111005,1.9797298,1.9797298,1.9797298
2111007,1.9797298,1.9797298,1.9797298
2111010,1.9797298,1.9797298,1.9797298
2112001,1.9797298,1.9797298,4.2894144
2112003,1.9797298,1.9797298,3.2995496
2112004,1.0,1.0,2.1111112
2112005,1.9797298,1.9797298,3.9594595
2112006,1.9797298,1.9797298,1.9797298
2112009,1.9797298,1.9797298,2.9695945
2112010,1.9797298,1.9797298,3.1675677
2112011,1.9797298,1.9797298,1.9797298
2112013,1.9797298,1.9797298,1.9797298
2113003,1.9797298,1.9797298,1.9797298
2113004,1.9797298,1.9797298,1.9797298
2113006,1.9797298,1.9797298,1.9797298
2113007,1.9797298,1.9797298,1.9797298
2113009,1.9797298,1.9797298,1.9797298
2113013,1.9797298,1.9797298,1.9797298
2113016,1.9797298,1.9797298,1.9797298
2113017,1.9797298,1.9797298,3.2995496
2113929,,,
2113935,,,
2114001,1.9797298,1.9797298,2.9695945
2114002,1.9797298,1.9797298,1.9797298
2114003,1.9797298,1.9797298,1.9797298
2114004,1.9797298,1.9797298,1.9797298
2114005,1.9797298,1.9797298,1.9797298
2114008,1.9797298,1.9797298,1.9797298
2114010,1.9797298,1.9797298,1.9797298
2114011,1.9797298,1.9797298,2.9695945
2114012,1.0,1.0,2.0
2114015,1.9797298,1.9797298,1.9797298
2114016,1.9797298,1.9797298,1.9797298
2115003,1.9797298,1.9797298,5.939189
2115004,1.9797298,1.9797298,3.9594595
2115005,1.9797298,1.9797298,1.9797298
2115006,1.9797298,1.9797298,3.9594595
2115007,1.9797298,1.9797298,2.9695945
2115008,1.9797298,1.9797298,1.9797298
2115009,1.9797298,1.9797298,1.9797298
2115011,1.9797298,1.9797298,2.6396396
2115014,1.9797298,1.9797298,1.9797298
2115015,1.9797298,1.9797298,3.9594595
2115016,1.9797298,1.9797298,1.9797298
2115018,1.9797298,1.9797298,3.9594595
2115019,1.9797298,1.9797298,1.9797298
2115020,1.0,1.0,1.3333334
2115023,1.9797298,1.9797298,3.9594595
2115932,,,
2115933,,,
2116002,1.0,1.0,1.0
2116004,1.9797298,1.9797298,11.218469
2116005,1.9797298,1.9797298,1.9797298
2116009,1.9797298,1.9797298,1.9797298
2116014,1.9797298,1.9797298,1.9797298
2116016,1.9797298,1.9797298,1.9797298
2116017,1.9797298,1.9797298,1.9797298
2116018,1.9797298,1.9797298,1.9797298
2116019,1.0,1.0,1.0
2117001,1.9797298,1.9797298,3.9594595
2117003,1.9797298,1.9797298,3.9594595
2117004,1.9797298,1.9797298,1.9797298
2117008,1.0,1.0,1.5
2117009,1.9797298,1.9797298,1.9797298
2117011,1.9797298,1.9797298,1.9797298
2117013,1.9797298,1.9797298,1.9797298
2117014,1.9797298,1.9797298,3.9594595
2117015,1.9797298,1.9797298,1.9797298
2117018,1.9797298,1.9797298,1.9797298
2117928,,,
2118001,1.9797298,1.9797298,1.9797298
2118002,1.9797298,1.9797298,1.9797298
2118003,1.9797298,1.9797298,1.9797298
2118005,1.9797298,1.9797298,3.2995496
2118007,1.9797298,1.9797298,1.9797298
2118009,1.9797298,1.9797298,1.9797298
2118013,1.9797298,1.9797298,3.9594595
2118017,1.9797298,1.9797298,1.9797298
2118019,1.9797298,1.9797298,5.939189
2119003,1.9797298,1.9797298,1.9797298
2119004,1.9797298,1.9797298,1.9797298
2119008,1.9797298,1.9797298,1.9797298
2119009,1.9797298,1.9797298,2.6396396
2119010,1.9797298,1.9797298,1.9797298
2119011,1.9797298,1.9797298,1.9797298
2119012,1.9797298,1.9797298,1.9797298
2119014,1.9797298,1.9797298,3.9594595
2119015,1.9797298,1.9797298,1.9797298
2119018,1.9797298,1.9797298,1.9797298
2119021,1.9797298,1.9797298,1.9797298
2120001,1.9729731,1.9729731,2.9594595
2120002,1.9729731,1.9729731,1.9729731
2120003,1.9729731,1.9729731,1.9729731
2120004,1.9729731,1.9729731,1.9729731
2120006,1.9729731,1.9729731,3.9459462
2120007,1.9729731,1.9729731,1.9729731
2120008,1.9729731,1.9729731,1.9729731
2120010,1.0,1.0,1.0
2121004,1.9729731,1.9729731,1.9729731
2121006,1.9729731,1.9729731,1.9729731
2121007,1.9729731,1.9729731,1.9729731
2121008,1.9729731,1.9729731,1.9729731
2121011,1.9729731,1.9729731,1.9729731
2121012,1.0,1.0,2.7777777
2121016,1.9729731,1.9729731,1.9729731
2121018,1.0,1.0,1.0
2121019,1.9729731,1.9729731,1.9729731
2121020,1.9729731,1.9729731,1.9729731
2121021,1.9729731,1.9729731,1.9729731
2121023,1.9729731,1.9729731,1.9729731
2122221,,,
2122222,,,
2201002,1.0,12.0,4.0
2201009,6.547619,78.57143,6.547619
2201016,6.547619,19.642857,13.095238
2202001,6.580645,32.903225,19.741934
2202004,1.0,28.0,5.5
2202009,1.0,77.0,3.0
2202015,6.580645,6.580645,6.580645
2202017,6.580645,19.741936,6.580645
2202024,10.0,70.0,25.0
2202032,6.580645,46.064514,6.580645
2202037,6.580645,19.741936,6.580645
2203001,6.547619,65.47619,6.547619
2203009,6.547619,45.833332,26.190475
2203012,1.0,176.0,2.74
2203017,6.547619,320.8333,6.547619
2203019,15.5,589.0,15.984375
2203024,6.547619,32.738094,13.095238
2203027,1.0,2.0,1.0
2203029,6.547619,26.190475,6.547619
2203031,6.547619,26.190475,6.547619
2203035,1.0,5.0,1.0
2203042,6.547619,6.547619,6.547619
2203052,6.547619,52.38095,32.738094
2203056,6.547619,13.095238,6.547619
2203062,6.547619,26.190475,6.547619
2203063,6.547619,85.11905,9.821428
2203064,6.547619,45.833332,13.095238
2203073,6.547619,6.547619,6.547619
2204002,6.547619,26.190475,6.547619
2204009,6.547619,13.095238,13.095238
2204014,1.0,52.0,1.0
2204017,6.547619,58.92857,32.738094
2204018,6.547619,39.285713,26.190475
2204022,6.547619,157.14285,13.095238
2204026,15.5,108.5,23.25
2204048,6.547619,6.547619,6.547619
2204054,6.547619,6.547619,6.547619
2204055,6.547619,6.547619,6.547619
2204074,6.547619,6.547619,6.547619
2204075,6.547619,6.547619,6.547619
2204083,17.5,17.5,17.5
2204084,6.547619,6.547619,6.547619
2204091,6.547619,6.547619,6.547619
2204105,6.547619,32.738094,6.547619
2204106,6.547619,6.547619,6.547619
2205001,1.0,15.0,2.0
2205016,1.0,18.0,4.0
2205020,15.5,1348.5,16.43
2205024,6.547619,32.738094,6.547619
2205038,1.0,46.0,2.4
2205041,1.0,18.0,4.0
2205048,1.0,52.0,6.0
2205051,6.547619,6.547619,6.547619
2205057,6.547619,13.095238,6.547619
2205065,6.547619,13.095238,6.547619
2205072,6.547619,6.547619,6.547619
2205084,6.547619,6.547619,6.547619
2205086,6.547619,26.190475,6.547619
2205093,6.547619,13.095238,6.547619
2205101,6.547619,19.642857,6.547619
2205114,6.547619,26.190475,6.547619
2205116,6.547619,6.547619,6.547619
2205117,6.547619,6.547619,6.547619
2206011,6.547619,32.738094,13.095238
2206014,6.547619,19.642857,13.095238
2206016,6.547619,13.095238,13.095238
2206022,6.547619,39.285713,13.095238
2206026,6.547619,19.642857,13.095238
2206036,1.0,13.0,6.0
2206043,6.547619,39.285713,32.738094
2206047,6.547619,26.190475,13.095238
2206049,6.547619,19.642857,19.642857
2206055,6.547619,19.642857,13.095238
2206060,6.547619,6.547619,6.547619
2206062,1.0,11.0,5.0
2206065,1.0,14.0,3.0
2206072,6.547619,13.095238,13.095238
2206081,17.5,17.5,17.5
2207007,1.0,201.0,3.04
2207032,6.580645,19.741936,6.580645
2207036,6.580645,26.32258,6.580645
2207039,6.580645,26.32258,13.16129
2207041,6.580645,26.32258,
2208003,6.547619,26.190475,9.821428
2208008,6.547619,19.642857,6.547619
2208010,6.547619,13.095238,6.547619
2208028,6.547619,13.095238,6.547619
2208037,6.547619,6.547619,6.547619
2208038,1.0,15.0,2.5
2208049,6.547619,32.738094,6.547619
2208051,6.547619,6.547619,6.547619
2209003,6.272727,12.545454,6.272727
2209006,1.0,7.0,3.0
2209015,1.0,36.0,2.1666667
2209021,6.272727,62.727272,8.363636
2209027,1.0,29.0,1.0
2209029,1.0,25.0,2.3333333
2209030,1.0,9.0,1.5
2209033,6.272727,18.81818,6.272727
2209034,6.272727,25.090908,6.272727
2209037,6.272727,25.090908,6.272727
2210004,1.0,175.0,2.9799998
2210007,6.580645,13.16129,6.580645
2210008,6.580645,26.32258,
2210013,6.580645,19.741936,6.580645
2210015,6.580645,19.741936,6.580645
2210023,1.0,6.0,2.0
2210025,6.580645,19.741936,19.741934
2210031,6.580645,26.32258,6.580645
2210032,6.580645,72.38709,16.451612
2211003,6.547619,19.642857,13.095238
2211032,6.547619,19.642857,6.547619
2211035,6.547619,19.642857,6.547619
2211040,6.547619,19.642857,6.547619
2211042,6.547619,39.285713,6.547619
2211044,6.547619,19.642857,13.095238
2211050,1.0,85.0,8.0
2211054,6.547619,19.642857,13.095238
2211056,6.547619,13.095238,6.547619
2212004,1.0,5.0,2.0
2212005,6.580645,19.741936,6.580645
2212007,6.580645,6.580645,6.580645
2212012,6.580645,6.580645,6.580645
2212016,1.0,3.0,1.0
2212025,1.0,,1.5
2212026,1.0,13.0,1.5
2212029,1.0,19.0,1.2857143
2212040,1.0,80.0,1.0
2212043,15.5,77.5,31.0
2212044,15.5,325.5,15.5
2212048,1.0,15.0,2.0
2212050,1.0,9.0,1.0
2212052,1.0,15.0,1.25
2212055,1.0,62.0,4.0
2212058,15.5,62.0,15.5
2212059,15.5,139.5,15.5
2213003,6.272727,25.090908,12.545454
2213004,6.272727,18.81818,6.272727
2213008,6.272727,25.090908,25.090908
2213013,6.272727,12.545454,6.272727
2213017,1.0,45.0,2.0
2213018,6.272727,12.545454,6.272727
2213022,6.272727,37.63636,6.272727
2213029,14.5,58.0,43.5
2214003,6.547619,32.738094,9.821428
2214017,1.0,20.0,7.4999995
2214022,6.547619,65.47619,7.482993
2214029,6.547619,13.095238,6.547619
2214033,6.547619,13.095238,6.547619
2214034,1.0,3.0,2.0
2214038,6.547619,6.547619,6.547619
2214041,6.547619,13.095238,6.547619
2214056,6.547619,26.190475,6.547619
2215001,1.0,40.0,3.0
2215002,6.547619,26.190475,6.547619
2215004,6.547619,268.45236,8.730159
2215007,6.547619,235.71428,9.166666
2216003,6.272727,25.090908,6.272727
2216004,6.272727,18.81818,6.272727
2216008,1.0,111.0,1.66
2216017,6.272727,94.090904,6.272727
2216027,14.5,261.0,43.5
2217003,1.0,112.0,1.74
2217006,6.580645,65.80645,9.870967
2217019,6.580645,111.870964,9.870967
2217022,1.0,11.0,1.5
2217025,6.580645,59.225807,13.16129
2217026,6.580645,19.741936,6.580645
2217027,6.580645,52.64516,
2217028,6.580645,19.741936,19.741934
2217030,1.0,16.0,1.0
2217034,6.580645,13.16129,6.580645
2217039,1.0,249.0,4.06
2218003,1.0,33.0,2.0
2218017,6.547619,39.285713,6.547619
2218018,6.547619,13.095238,6.547619
2218024,6.547619,32.738094,13.095238
2218027,6.547619,32.738094,6.547619
2218031,6.547619,32.738094,6.547619
2218034,6.547619,26.190475,13.095238
2219003,1.0,8.0,1.0
2219004,1.0,36.0,2.0
2219020,15.5,46.5,46.5
2219023,6.580645,39.48387,6.580645
2219035,6.580645,19.741936,6.580645
2219036,6.580645,39.48387,6.580645
2219048,6.580645,26.32258,6.580645
2220008,6.580645,46.064514,6.580645
2220012,6.580645,46.064514,6.580645
2220013,6.580645,26.32258,6.580645
2220023,1.0,47.0,1.0
2221006,6.547619,163.69048,52.38095
2221014,6.547619,19.642857,6.547619
2221017,15.5,1519.0,18.6
2222210,,,
2222211,,,
2222212,,,
2222221,,,
2222222,,,
2222223,,,
2222224,,,
2222225,,,
2222226,,,
2222227,,,
2222228,,,
2222229,,,
2601001,1.0,1.0,1.0
2601002,6.6183205,6.6183205,6.6183205
2601008,6.6183205,6.6183205,6.6183205
2601010,6.6183205,6.6183205,6.6183205
2601016,6.6183205,6.6183205,6.6183205
2601028,6.6183205,6.6183205,6.6183205
2601034,6.6183205,6.6183205,6.6183205
2601044,6.6183205,6.6183205,6.6183205
2601046,6.6183205,6.6183205,6.6183205
2601059,6.6183205,6.6183205,6.6183205
2601060,6.6183205,6.6183205,6.6183205
2601062,6.6183205,6.6183205,6.6183205
2602004,6.6183205,6.6183205,6.6183205
2602006,6.6183205,6.6183205,6.6183205
2602011,6.6183205,6.6183205,6.6183205
2602012,6.6183205,6.6183205,6.6183205
2603007,7.142857,7.142857,7.142857
2603012,7.142857,7.142857,14.285714
2603013,7.142857,7.142857,14.285714
2603026,1.0,1.0,1.7499999
2603027,7.142857,7.142857,28.571428
2603028,7.142857,7.142857,14.285714
2603032,7.142857,7.142857,10.714285
2604001,1.0,1.0,2.0
2604023,6.6041665,6.6041665,6.6041665
2604024,6.6041665,6.6041665,6.6041665
2604028,6.6041665,6.6041665,6.6041665
2604034,6.6041665,6.6041665,6.6041665
2604037,6.6041665,6.6041665,6.6041665
2604042,6.6041665,6.6041665,6.6041665
2604044,6.6041665,6.6041665,6.6041665
2604048,6.6041665,6.6041665,
2604050,6.6041665,6.6041665,6.6041665
2604051,6.6041665,6.6041665,6.6041665
2604056,6.6041665,6.6041665,6.6041665
2605011,6.6041665,6.6041665,6.6041665
2605027,6.6041665,6.6041665,6.6041665
2605032,6.6041665,6.6041665,8.805555
2605037,6.6041665,6.6041665,13.208333
2605038,6.6041665,6.6041665,8.805555
2605039,6.6041665,6.6041665,6.6041665
2605050,6.6041665,6.6041665,6.6041665
2605067,6.6041665,6.6041665,6.6041665
2605068,6.6041665,6.6041665,13.208333
2606013,1.0,1.0,1.4
2606056,7.142857,7.142857,8.730159
2607016,6.6183205,6.6183205,6.6183205
2607030,6.6183205,6.6183205,6.6183205
2607032,6.6183205,6.6183205,6.6183205
2607913,,,
2607914,,,
2608005,6.6183205,6.6183205,8.824428
2608021,6.6183205,6.6183205,26.473282
2608024,6.6183205,6.6183205,6.6183205
2608031,6.6183205,6.6183205,6.6183205
2608032,6.6183205,6.6183205,13.236641
2608044,6.6183205,6.6183205,13.236641
2608045,6.6183205,6.6183205,6.6183205
2608046,6.6183205,6.6183205,13.236641
2609007,6.6183205,6.6183205,6.6183205
2609009,6.6183205,6.6183205,6.6183205
2609019,1.0,1.0,
2609032,6.6183205,6.6183205,6.6183205
2609047,6.6183205,6.6183205,6.6183205
2609048,6.6183205,6.6183205,6.6183205
2609055,6.6183205,6.6183205,6.6183205
2609057,6.6183205,6.6183205,6.6183205
2609917,,,
2610002,6.6183205,6.6183205,9.927481
2610010,6.6183205,6.6183205,6.6183205
2610013,6.6183205,6.6183205,6.6183205
2610019,6.6183205,6.6183205,6.6183205
2610020,6.6183205,6.6183205,6.6183205
2610021,6.6183205,6.6183205,13.236641
2610026,6.6183205,6.6183205,6.6183205
2610033,6.6183205,6.6183205,6.6183205
2610036,6.6183205,6.6183205,6.6183205
2610060,6.6183205,6.6183205,15.883969
2610061,6.6183205,6.6183205,6.6183205
2610062,6.6183205,6.6183205,6.6183205
2610063,6.6183205,6.6183205,6.6183205
2611001,1.0,1.0,4.8
2611004,6.6041665,6.6041665,11.006944
2611020,6.6041665,6.6041665,6.6041665
2611022,6.6041665,6.6041665,6.6041665
2611024,6.6041665,6.6041665,13.208333
2611035,6.6041665,6.6041665,13.208333
2612003,1.0,1.0,1.0
2612009,6.6183205,6.6183205,6.6183205
2612019,6.6183205,6.6183205,6.6183205
2612036,6.6183205,6.6183205,6.6183205
2612048,6.6183205,6.6183205,6.6183205
2612067,6.6183205,6.6183205,6.6183205
2612070,6.6183205,6.6183205,6.6183205
2613005,6.6183205,6.6183205,6.6183205
2613008,6.6183205,6.6183205,6.6183205
2613009,6.6183205,6.6183205,6.6183205
2613021,6.6183205,6.6183205,6.6183205
2613028,6.6183205,6.6183205,6.6183205
2613033,6.6183205,6.6183205,6.6183205
2613044,1.0,1.0,1.0
2613058,6.6183205,6.6183205,6.6183205
2613069,6.6183205,6.6183205,6.6183205
2613073,6.6183205,6.6183205,6.6183205
2613084,6.6183205,6.6183205,6.6183205
2613915,,,
2614012,6.6183205,6.6183205,13.236641
2614022,6.6183205,6.6183205,6.6183205
2614024,6.6183205,6.6183205,13.236641
2614026,6.6183205,6.6183205,6.6183205
2614046,6.6183205,6.6183205,6.6183205
2614050,6.6183205,6.6183205,6.6183205
2614060,6.6183205,6.6183205,8.272901
2615001,1.0,1.0,1.0
2615006,6.6183205,6.6183205,6.6183205
2615010,6.6183205,6.6183205,13.236641
2615011,6.6183205,6.6183205,14.891221
2615016,6.6183205,6.6183205,13.236641
2615023,6.6183205,6.6183205,19.854961
2615026,6.6183205,6.6183205,6.6183205
2615037,6.6183205,6.6183205,6.6183205
2615040,6.6183205,6.6183205,6.6183205
2615045,6.6183205,6.6183205,6.6183205
2615047,6.6183205,6.6183205,6.6183205
2615050,6.6183205,6.6183205,6.6183205
2615053,6.6183205,6.6183205,6.6183205
2615054,6.6183205,6.6183205,6.6183205
2615057,6.6183205,6.6183205,9.927481
2616014,6.6183205,6.6183205,16.545801
2616017,6.6183205,6.6183205,13.236641
2616036,6.6183205,6.6183205,6.6183205
2616043,6.6183205,6.6183205,6.6183205
2616047,6.6183205,6.6183205,6.6183205
2616048,6.6183205,6.6183205,6.6183205
2616054,6.6183205,6.6183205,16.545801
2616058,6.6183205,6.6183205,6.6183205
2616063,6.6183205,6.6183205,6.6183205
2617013,6.6183205,6.6183205,6.6183205
2617014,6.6183205,6.6183205,6.6183205
2617017,6.6183205,6.6183205,6.6183205
2617018,6.6183205,6.6183205,6.6183205
2617041,6.6183205,6.6183205,6.6183205
2617049,6.6183205,6.6183205,6.6183205
2617060,1.0,1.0,1.0
2617916,,,
2618004,6.6183205,6.6183205,
2618005,6.6183205,6.6183205,26.473282
2618006,6.6183205,6.6183205,6.6183205
2618013,6.6183205,6.6183205,6.6183205
2618019,6.6183205,6.6183205,13.236641
2618027,6.6183205,6.6183205,6.6183205
2618032,6.6183205,6.6183205,6.6183205
2618036,6.6183205,6.6183205,7.9419847
2618046,6.6183205,6.6183205,6.6183205
2618048,6.6183205,6.6183205,24.8187
2618055,6.6183205,6.6183205,6.6183205
2619001,6.6183205,6.6183205,13.236641
2619015,6.6183205,6.6183205,13.236641
2619021,6.6183205,6.6183205,6.6183205
2619025,6.6183205,6.6183205,6.6183205
2619034,6.6183205,6.6183205,6.6183205
2619041,6.6183205,6.6183205,6.6183205
2619045,6.6183205,6.6183205,9.927481
2619057,6.6183205,6.6183205,6.6183205
2619065,6.6183205,6.6183205,6.6183205
2619070,6.6183205,6.6183205,6.6183205
2620001,1.0,1.0,2.0
2620004,6.6183205,6.6183205,7.5637946
2620025,6.6183205,6.6183205,6.6183205
2620029,6.6183205,6.6183205,6.6183205
2620031,6.6183205,6.6183205,13.236641
2620034,6.6183205,6.6183205,6.6183205
2620055,6.6183205,6.6183205,9.927481
2620059,6.6183205,6.6183205,9.10019
2620064,6.6183205,6.6183205,6.6183205
2620065,6.6183205,6.6183205,6.6183205
2621001,1.0,1.0,2.0
2621034,6.6041665,6.6041665,6.6041665
2621047,6.6041665,6.6041665,9.906249
2621053,6.6041665,6.6041665,6.6041665
2621921,,,
2621922,,,
2621923,,,
2621924,,,
2622012,6.6041665,6.6041665,6.6041665
2622013,6.6041665,6.6041665,13.208333
2622030,6.6041665,6.6041665,6.6041665
2622031,6.6041665,6.6041665,9.906249
2622041,6.6041665,6.6041665,9.906249
2622048,6.6041665,6.6041665,6.6041665
2622049,6.6041665,6.6041665,6.6041665
2622056,6.6041665,6.6041665,6.6041665
2622058,6.6041665,6.6041665,26.416666
2622064,6.6041665,6.6041665,6.6041665
2622100,1.0,1.0,3.0
2622110,6.6041665,6.6041665,6.6041665
2622114,6.6041665,6.6041665,6.6041665
2622126,6.6041665,6.6041665,6.6041665
2623003,6.6041665,6.6041665,6.6041665
2623004,6.6041665,6.6041665,6.6041665
2623006,6.6041665,6.6041665,6.6041665
2623012,6.6041665,6.6041665,8.255208
2623013,6.6041665,6.6041665,6.6041665
2623018,6.6041665,6.6041665,6.6041665
2623019,1.0,1.0,2.8888888
2623919,,,
2624918,,,
2624920,,,
2901001,5.25,5.25,5.25
2901003,5.25,10.5,5.25
2901014,1.0,14.0,1.7499999
2901017,5.25,15.75,5.25
2901025,1.0,23.0,2.0
2901027,5.25,47.25,21.0
2901031,5.25,15.75,5.25
2901032,5.25,10.5,5.25
2902004,5.361702,75.06383,23.234041
2902010,5.361702,10.723404,10.723404
2902015,5.361702,16.085106,5.361702
2902018,5.361702,37.531914,5.361702
2902022,5.361702,21.446808,10.723404
2902026,5.361702,10.723404,5.361702
2902038,1.0,13.0,1.25
2902042,1.0,15.0,1.6666666
2903005,5.40625,10.8125,5.40625
2903013,5.40625,10.8125,5.40625
2903022,1.0,8.0,1.0
2903024,5.40625,10.8125,5.40625
2903027,5.40625,75.6875,14.8671875
2903028,5.40625,43.25,10.8125
2903038,5.40625,10.8125,5.40625
2903039,5.40625,10.8125,5.40625
2903040,5.40625,10.8125,5.40625
2903043,1.0,11.0,1.3333334
2903044,5.40625,5.40625,5.40625
2903050,5.40625,10.8125,5.40625
2903055,1.0,13.0,1.0
2903056,5.40625,27.03125,5.40625
2903060,1.0,12.0,1.0
2903075,5.40625,43.25,12.614583
2903077,5.40625,37.84375,12.614583
2904004,5.361702,64.34042,12.063829
2904007,1.0,13.0,2.0
2904009,1.0,11.0,1.0
2904015,5.361702,21.446808,10.723404
2904016,1.0,14.0,1.5
2904018,5.361702,80.42553,8.93617
2905002,5.25,21.0,10.5
2905007,1.0,24.0,3.0
2905010,5.25,15.75,10.5
2905012,5.25,15.75,5.25
2905014,5.25,15.75,10.5
2905015,5.25,31.5,21.0
2905026,14.75,29.5,14.75
2905028,5.25,52.5,21.0
2905034,1.0,25.0,1.5
2906001,5.25,21.0,5.25
2906006,14.75,162.25,44.25
2906014,1.0,4.0,1.0
2906017,1.0,14.0,1.3333334
2906018,5.25,57.75,8.75
2906022,5.25,15.75,5.25
2907010,5.25,15.75,5.25
2907025,1.0,6.0,1.0
2908001,5.40625,48.65625,10.8125
2908007,5.40625,27.03125,5.40625
2908008,1.0,21.0,3.6666665
2908010,5.40625,10.8125,10.8125
2908014,5.40625,10.8125,5.40625
2908020,8.0,56.0,8.0
2908025,5.40625,10.8125,5.40625
2909007,5.361702,32.17021,21.446808
2909008,1.0,41.0,1.3333334
2909011,5.361702,16.085106,8.042553
2909017,5.361702,5.361702,5.361702
2909019,5.361702,10.723404,5.361702
2909037,5.361702,32.17021,5.361702
2909038,5.361702,21.446808,5.361702
2910011,1.0,23.0,2.0
2910018,1.0,42.0,1.6666666
2910032,14.75,88.5,44.25
2911010,5.25,99.75,7.875
2911016,14.75,118.0,22.125
2911020,14.75,132.75,29.5
2911026,5.25,47.25,14.0
2911032,14.75,206.5,29.5
2911033,14.75,44.25,14.75
2911034,5.25,15.75,5.25
2911038,5.25,47.25,10.5
2911040,1.0,60.0,1.0600001
2911043,5.25,10.5,5.25
2911044,5.25,10.5,10.5
2912002,5.361702,91.14893,32.17021
2912003,1.0,18.0,2.3333333
2912018,1.0,20.0,5.0
2912019,1.0,21.0,2.0
2912027,5.361702,10.723404,5.361702
2913002,1.0,12.0,1.0
2913010,5.40625,32.4375,10.8125
2913011,5.40625,37.84375,7.56875
2913015,5.40625,5.40625,5.40625
2913022,5.40625,21.625,10.8125
2913026,5.40625,5.40625,5.40625
2913027,5.40625,16.21875,16.21875
2913030,5.40625,5.40625,5.40625
2913047,1.0,5.0,2.0
2913049,8.0,,24.0
2913052,5.40625,91.90625,54.0625
2913059,5.40625,,5.40625
2914006,5.361702,10.723404,5.361702
2914007,1.0,7.0,2.0
2914009,5.361702,16.085106,5.361702
2914012,5.361702,26.80851,5.361702
2914013,5.361702,16.085106,5.361702
2914016,1.0,11.0,2.0
2914023,5.361702,139.40425,8.042553
2915002,1.0,70.0,1.2
2915012,5.361702,58.97872,10.723404
2915019,14.428571,230.85713,14.428571
2915040,5.361702,21.446808,5.361702
2915050,5.361702,32.17021,5.361702
2916002,1.0,59.0,1.125
2916004,5.25,10.5,5.25
2916018,5.25,10.5,5.25
2916028,5.25,10.5,5.25
2916041,5.25,5.25,5.25
2917014,5.25,21.0,7.0
2917021,14.75,162.25,14.75
2917032,5.25,21.0,10.5
2917038,5.25,42.0,21.0
2918004,5.25,31.5,
2918019,1.0,89.0,1.36
2918027,14.75,206.5,59.0
2918029,5.25,63.0,10.5
2919007,5.25,10.5,5.25
2919011,1.0,42.0,1.6
2919014,5.25,15.75,5.25
2920001,5.361702,53.61702,26.80851
2920002,1.0,7.0,3.0
2920018,5.361702,10.723404,10.723404
2920019,5.361702,37.531914,16.085106
2920023,14.428571,86.57143,14.428571
2920024,1.0,66.0,1.02
2920039,14.428571,259.71426,14.428571
2920040,14.428571,43.285713,14.428571
2921001,14.428571,129.85713,28.857141
2921002,5.361702,10.723404,5.361702
2921006,5.361702,16.085106,5.361702
2921008,5.361702,16.085106,5.361702
2921010,5.361702,16.085106,5.361702
2921022,1.0,18.0,1.0
2921027,14.428571,57.714283,14.428571
2921029,5.361702,10.723404,5.361702
2922001,5.25,78.75,6.5625
2922003,5.25,21.0,7.0
2922023,1.0,105.0,1.72
2922027,5.25,15.75,5.25
2922036,5.25,15.75,5.25
2922220,,,
2922221,,,
2922222,,,
2922223,,,
2922224,,,
2922225,,,
2922226,,,
2922227,,,
2922228,,,
2922229,,,
2922230,,,
2923001,5.361702,16.085106,8.042553
2923011,5.361702,21.446808,5.361702
2923013,1.0,16.0,1.0
2923027,5.361702,32.17021,5.361702
2923029,5.361702,21.446808,5.361702
2923032,14.428571,28.857141,14.428571
2923033,5.361702,26.80851,5.361702
2923040,5.361702,26.80851,10.723404
2923043,5.361702,5.361702,5.361702
2924004,5.361702,26.80851,5.361702
2924008,1.0,15.0,1.5
2924010,5.361702,37.531914,10.723404
2924011,5.361702,16.085106,8.042553
2924017,5.361702,21.446808,5.361702
2924018,5.361702,21.446808,8.042553
2924023,5.361702,21.446808,10.723404
2924028,5.361702,16.085106,10.723404
2924031,5.361702,10.723404,5.361702
2925008,5.40625,16.21875,5.40625
2925009,1.0,14.0,2.0
2925015,5.40625,32.4375,5.40625
2925023,5.40625,21.625,5.40625
2926001,14.75,191.75,59.0
2926006,14.75,236.0,132.75
2926008,14.75,398.25,29.5
2926013,1.0,11.0,2.0
2926019,14.75,29.5,14.75
2926028,5.25,21.0,7.875
2926038,1.0,12.0,
2927008,1.0,14.0,1.2
2927009,1.0,14.0,2.0
2927010,5.25,15.75,10.5
2927011,14.75,44.25,14.75
2927020,1.0,25.0,3.0
2927026,5.25,52.5,10.5
2927027,5.25,21.0,7.875
2927028,5.25,10.5,5.25
2927038,5.25,15.75,10.5
2927041,5.25,5.25,5.25
2927050,5.25,57.75,13.125
2927052,1.0,21.0,2.0
2928002,1.0,26.0,1.0
2928019,5.361702,10.723404,5.361702
2929001,5.25,10.5,5.25
2929007,5.25,26.25,7.0
2929008,5.25,84.0,26.25
2929009,5.25,136.5,13.125
2929013,14.75,147.5,14.75
2929020,1.0,360.0,6.2799997
2929026,5.0,50.0,8.333333
2929027,1.0,18.0,3.6666665
2929036,14.75,103.25,14.75
2929037,1.0,28.0,1.0
3401006,5.3278685,58.606552,7.1038246
3401009,5.3278685,26.639343,10.655737
